,tweet,politican,Party,State
181,"RT @annezinkmd: Given all the robust conversation recently on ""risk factors"" I thought I would share this article on COVID-19, risk and how…",Lisa Murkowski ,R,AK 
182,The #COVID19 pandemic has placed unprecedented financial hardships on small businesses across Alaska and hard-worki… https://t.co/MHFnxRGRx3,Lisa Murkowski ,R,AK 
183,I thank the Administration’s timely approval of this grant and appreciate @GovDunleavy &amp; his team for taking quick… https://t.co/Ysqd8sYxAs,Lisa Murkowski ,R,AK 
184,Good news for AK—@FEMA approved the State of Alaska for a $19.9 million grant under the Lost Wages Assistance Progr… https://t.co/NfkEnM8FfF,Lisa Murkowski ,R,AK 
185,".@USACEHQ announced the Pebble mine project cannot be permitted as currently proposed, after finding the project wo… https://t.co/R12uFNXeMD",Lisa Murkowski ,R,AK 
186,"If you’ve received the questionnaire in the mail, or you’ve gotten phone calls, or you have had a Census individual… https://t.co/XJK1oxFERD",Lisa Murkowski ,R,AK 
187,"We base formulas for federal fending on it, we use it for voting &amp; apportionment purposes. We can’t get these numbe… https://t.co/u2I4TMdnha",Lisa Murkowski ,R,AK 
188,"The #2020Census - the count of Americans from Alaska to Maine, and all the places in between matters. The accuracy… https://t.co/XfBRd7vfh3",Lisa Murkowski ,R,AK 
189,I am honored to be listed among these incredible women Thank you to the many women who blazed trails &amp; those who co… https://t.co/wd6ULLwZNs,Lisa Murkowski ,R,AK 
190,"As an Alaskan woman, I grew up with many strong female role models. Women like Elizabeth Peratrovich, who worked ti… https://t.co/iCEfiMNKWB",Lisa Murkowski ,R,AK 
191,I thank @Energy @BLMNational for partnering with Alaskans to ensure the responsible development of our resources. G… https://t.co/6Nxlzd0qfU,Lisa Murkowski ,R,AK 
192,Some big resource development wins for Alaska the past few weeks—with the final environmental impact statement for… https://t.co/7bH926jqn8,Lisa Murkowski ,R,AK 
193,My statement with @SenDanSullivan and @RepDonYoung in response to the Postmaster General’s testimony today regardin… https://t.co/DEcuQLSDmB,Lisa Murkowski ,R,AK 
194,"To Alaska's teachers: Thank for your commitment to educating Alaska’s youth, whether in person or from a distance.… https://t.co/qi7RbpbTBI",Lisa Murkowski ,R,AK 
195,"This week marks the first day of school for many districts across Alaska, with more right around the corner. The st… https://t.co/aAxgWBFBeg",Lisa Murkowski ,R,AK 
196,I thank @DepSecMenezes and the @Energy team and congratulate AGDC on this important step in their efforts to commer… https://t.co/iB7zjQuw5o,Lisa Murkowski ,R,AK 
197,The project should soon have all of the major federal authorizations it needs to ship LNG overseas. Even when marke… https://t.co/BqSJvzO8k9,Lisa Murkowski ,R,AK 
198,A final export license from @Energy is an important asset for Alaska LNG. After @FERC approved the project earlier… https://t.co/KCPquFu0vL,Lisa Murkowski ,R,AK 
199,Great News: @US_ILMS has announced that 47 different Alaskan organizations will receive Institute of Museum and Lib… https://t.co/Cee5mQBEI9,Lisa Murkowski ,R,AK 
0,My statement on President @realDonaldTrump's nomination of Judge Amy Coney Barrett to serve on the U.S. Supreme Cou… https://t.co/5ejHOC2Nx4,Dan Sullivan ,R,AK 
1,"Julie and I send our deepest condolences to Lucille, the Adams family, and the entire North Slope community mournin… https://t.co/iJxiudPfQ7",Dan Sullivan ,R,AK 
2,"Jake always made himself available to guide the next generation of leaders, passing on his great wealth of experien… https://t.co/5YdDTDS6R1",Dan Sullivan ,R,AK 
3,One of the great honors of my life has been having Jake Adams as a friend and a mentor. I sought his wise counsel o… https://t.co/uupuUvWpBq,Dan Sullivan ,R,AK 
4,"Alaska has lost a great statesman, a humble man of integrity, and a public servant with a deep love for his people,… https://t.co/cQmsHU43Mu",Dan Sullivan ,R,AK 
5,"Let me be even more clear: I oppose Pebble Mine. No Pebble Mine.

[3/3]",Dan Sullivan ,R,AK 
6,"In my Aug. 24 statement, which I unequivocally stand by, I announced my opposition to Pebble Mine &amp; said it should… https://t.co/8PxZXCuTgC",Dan Sullivan ,R,AK 
7,"Given the lies of Pebble’s leadership, the record needs to be set straight.

[1/3]",Dan Sullivan ,R,AK 
8,The winner of the November 3 election WILL be inaugurated on January 20. Of course we’ll have an orderly transition… https://t.co/plHp1RE5HA,Dan Sullivan ,R,AK 
9,My statement regarding the current vacancy on the Supreme Court. https://t.co/udcQo3Vq11,Dan Sullivan ,R,AK 
10,Julie and I send our heartfelt condolences to the family and friends of Justice Ruth Bader Ginsburg. She was a trai… https://t.co/6KM6NOUPUu,Dan Sullivan ,R,AK 
11,"Alaska is home to two major air bases because we are the most strategic place in the world, as stated by the father… https://t.co/81v7BqzhJW",Dan Sullivan ,R,AK 
12,"Honored to join dedication of new Eisenhower Memorial, recognizing the service of a once in a generation leader who… https://t.co/vksgZXOwPL",Dan Sullivan ,R,AK 
13,"@SenateCommerce @SenBrianSchatz @SenAngusKing If signed into law, the Visit America Act will better position the tr… https://t.co/DTP8Xer81R",Dan Sullivan ,R,AK 
14,"I thank my @SenateCommerce colleagues for passing the Visit America Act, my bill w/ @SenBrianSchatz &amp; @SenAngusKing… https://t.co/UUhgdVqBhs",Dan Sullivan ,R,AK 
15,Any @TikTok_US deal must protect American consumers &amp; their data from the Chinese Communist Party and #CCP-directed… https://t.co/lk2R2LygWp,Dan Sullivan ,R,AK 
16,We owe it to our brave service members to address the impacts many face after being exposed to #BurnPits while serv… https://t.co/8Dr8O7yihO,Dan Sullivan ,R,AK 
17,"I‘ve reintroduced S.1135, the “Protect Our Heroes Act,” to enhance federal penalties for criminals who ambush, lure… https://t.co/NEeIfmyC5p",Dan Sullivan ,R,AK 
18,"Like most Americans, I was sickened by the shooting of two innocent police officers, including a young mother, in t… https://t.co/JkgGyfkVBt",Dan Sullivan ,R,AK 
19,"@WhiteHouse @POTUS It is my hope this momentum of peace &amp; collaboration will indeed be a ""pivot of history,"" as des… https://t.co/iFyFPAZVMu",Dan Sullivan ,R,AK 
20,The prospect of peace &amp; hope for an end to strife in the Middle East have brightened thanks to the historic Abraham… https://t.co/q5wo2HXzrT,Dan Sullivan ,R,AK 
21,"@SecElaineChao @USDOT @ANCairport @lisamurkowski @repdonyoung This 1st phase of a planned 715,000 square-foot cargo… https://t.co/KKFM49mFTo",Dan Sullivan ,R,AK 
22,"I want to thank @SecElaineChao and @USDOT for awarding a $21 million BUILD grant for a 190,000 square foot climate-… https://t.co/Dr0dFeTf4P",Dan Sullivan ,R,AK 
23,"Looking forward to discussing historic momentum in the #Arctic, including first new icebreakers in a generation, ne… https://t.co/LJvU55uSIv",Dan Sullivan ,R,AK 
24,"Ended the night at American Legion Post 15 with a number of us singing karaoke, including “God Bless the U.S.A.” 🇺🇸 https://t.co/uAiLOCB71z",Dan Sullivan ,R,AK 
25,Julie and I continued our day in the Valley attending the hotly-contested Potato Bowl. The Wasilla Warriors took ho… https://t.co/owoxMC8Oy1,Dan Sullivan ,R,AK 
26,"It was great to spend this sacred day with Alaskans who know the true meaning of service and sacrifice, including t… https://t.co/JzrPiCVFKY",Dan Sullivan ,R,AK 
27,"There is no better place to mark #PatriotDay and recognize our heroic first responders, military service men and wo… https://t.co/pFrzdn49TA",Dan Sullivan ,R,AK 
28,"These agreements show vision and courage by the leaders of these countries, and are big achievements for the Trump administration.",Dan Sullivan ,R,AK 
29,"I applaud the historic agreement between Bahrain and Israel to normalize relations. This diplomatic breakthrough, c… https://t.co/TGUst3MY6X",Dan Sullivan ,R,AK 
30,"Thank you, Alaska, for memorializing the Americans we lost, not just on #September11, but in the difficult aftermat… https://t.co/uDc2nz7iLL",Dan Sullivan ,R,AK 
31,"All across our state and nation today, people will be gathering, where possible, to pay their respects to those who… https://t.co/mjWENnguz6",Dan Sullivan ,R,AK 
32,"On my run this morning, I paused in front of the Capitol, seeing our flag at half-staff for #911anniversary. This i… https://t.co/LXRUVXdzEq",Dan Sullivan ,R,AK 
33,"This was a missed opportunity for a bipartisan achievement, but I’ll keep working with my colleagues to reach compr… https://t.co/PsaokVsL7Y",Dan Sullivan ,R,AK 
34,"Those bipartisan provisions make up the targeted #COVID19 relief bill that I voted for today. Unfortunately, Senate… https://t.co/SnwuP10qto",Dan Sullivan ,R,AK 
35,"Over the past 5 weeks, I heard Alaskans' priorities for a new #COVID19 relief bill: renewing the… https://t.co/srlOfGv4Jq",Dan Sullivan ,R,AK 
36,Being in @MarForRes means regular trips to the barber. Thanks to the team at 💈Flattop Barbershop in Anchorage for t… https://t.co/0tpLerqMN4,Dan Sullivan ,R,AK 
37,"@SECNAV @USNavy @USCG I commend the Alaskans we met with along the way who did what they do best, showing off our s… https://t.co/nDDL8CAs9R",Dan Sullivan ,R,AK 
38,"@SECNAV @USNavy @USCG I made it clear to the @SECNAV that these icebreakers should be home-ported in Alaska, and th… https://t.co/akUkLLW4MH",Dan Sullivan ,R,AK 
39,"@SECNAV @USNavy This includes reaching a major milestone for the #Nome Deep Draft Port project, one of what should… https://t.co/tpE86fPHgF",Dan Sullivan ,R,AK 
40,"@SECNAV @USNavy Our adversaries are expanding their infrastructure and capabilities in the #Arctic, and the Pentago… https://t.co/mn3Co3zLgq",Dan Sullivan ,R,AK 
41,"It was an honor to host @SECNAV Kenneth Braithwaite in Alaska this week, several decades after he first set foot on… https://t.co/uJOPpIDoww",Dan Sullivan ,R,AK 
42,"RT @MarForRes: OTD 1916: The United States Marine Corps Reserve is established. For more than one hundred years, the Marine Corps Reserve h…",Dan Sullivan ,R,AK 
43,"The highest achievement of my life has been to earn the title of Marine. Today, the @MarForRes, in which I serve, c… https://t.co/7N2X5C7wSg",Dan Sullivan ,R,AK 
44,"On the congressional side, I’m continuing to advocate for the House’s passage of my #SaveOurSeas 2.0 Act, which bui… https://t.co/qO5r2xwhoL",Dan Sullivan ,R,AK 
45,Glad to see 3 Alaska organizations awarded grants--Ocean Plastics Recovery Project for a large-scale clean-up in Ka… https://t.co/uO63RnyVPn,Dan Sullivan ,R,AK 
46,".@RepDonYoung, Sen. @LisaMurkowski and I took part in a call recently with U.S. Postmaster General Louis DeJoy rega… https://t.co/KFR8DWE6y5",Dan Sullivan ,R,AK 
47,"Kudos to @AlaskansOwn &amp; Northline Seafoods for sending 50,000 pounds of seafood to help military families serving i… https://t.co/2oGVULwW5V",Dan Sullivan ,R,AK 
48,"Here is my response, along with Senator @lisamurkowski and @RepDonYoung, to the #USPS Postmaster General today on h… https://t.co/NpqFx12N3o",Dan Sullivan ,R,AK 
49,#ThrowbackThursday to the fun &amp; festivities at last year’s @KodiakCrabFest. @lisamurkowski and I joined the 2020 ev… https://t.co/2P3uBJNjIQ,Dan Sullivan ,R,AK 
50,"Today, we mark 100 years since the ratification of the #19thAmendment, a milestone achieved thanks to the wisdom an… https://t.co/61jerZFgI2",Dan Sullivan ,R,AK 
51,"My statement on the historic progress made this past month for Alaskan jobs and our economy, including @BLMNational… https://t.co/Nel0Zs3vVQ",Dan Sullivan ,R,AK 
52,"@realDonaldTrump @SecPompeo Peace and prosperity for all in the Middle East has been a long-sought, yet elusive goa… https://t.co/UmMqvgvONS",Dan Sullivan ,R,AK 
53,I applaud the historic agreement today between the #UAE and #Israel—two critical U.S. allies in the Middle East—to… https://t.co/u9rRXVJKAO,Dan Sullivan ,R,AK 
54,"@IRIglobal @DCTwining @NEDemocracy In my first address as @IRIglobal chair, I argued that the geopolitical challeng… https://t.co/rbkZA6HE0H",Dan Sullivan ,R,AK 
55,"@IRIglobal @DCTwining As the #CCP continues its sanctioning campaign against America’s @NEDemocracy and @IRIGlobal,… https://t.co/0niWevrtSd",Dan Sullivan ,R,AK 
56,"Today, the Chinese Communist Party announced sanctions against several American citizens, including @IRIGlobal Pres… https://t.co/cPaRIDbvHp",Dan Sullivan ,R,AK 
57,"#ICYMI, I recognized Julia Bevins, from Homer, as our #AlaskanoftheWeek! Julia founded the world-renowned Internati… https://t.co/sIqvCZ7TLn",Dan Sullivan ,R,AK 
58,I sat down for an interview with Peter Zampa for @Ch2KTUU to update Alaskans on the status of negotiations in Congr… https://t.co/K9mrjhlaTr,Dan Sullivan ,R,AK 
59,"Behind every #PurpleHeart is a story of valor, patriotism &amp; sacrifice, a story that deserves to be honored. On… https://t.co/dBLQlrGEld",Dan Sullivan ,R,AK 
60,Thank you @GenDaveGoldfein for your 37 years of distinguished service. I look forward to working with @GenCQBrownJr… https://t.co/vg3iBa6H81,Dan Sullivan ,R,AK 
61,"26 years ago today, Julie and I were married in Fairbanks. It was the best day of my life. Thank you, Julie, for sa… https://t.co/rjIaT9pICv",Dan Sullivan ,R,AK 
62,RT @SenateFloor: 2:11 p.m. - @SenDanSullivan of Alaska is speaking about fisherman and his legislation. https://t.co/SOmYJ3Dv4t,Dan Sullivan ,R,AK 
63,@HHS_ASH Alaska leads the nation in per capita tests. This allocation will build on that success &amp; expand capacity… https://t.co/5V4AzEv0GP,Dan Sullivan ,R,AK 
64,"I called @HHS_ASH Admiral Brett Giroir, who is leading the nation’s testing effort, and the federal government is n… https://t.co/fle8BRYsB5",Dan Sullivan ,R,AK 
65,We know that tests are a vital tool that gives state and local health officials the insights they need to identify… https://t.co/zK166unESc,Dan Sullivan ,R,AK 
66,"This weekend, I met with Alaskans across a spectrum of industries—including tourism &amp; fishing—whose livelihoods are… https://t.co/94C4OKe5WW",Dan Sullivan ,R,AK 
67,☎️  Inviting all Alaskans to join @LisaMurkowski and me this afternoon from 4:00-5:00pm for another virtual town ha… https://t.co/0fOZmXTS4y,Dan Sullivan ,R,AK 
68,"No people recognize and appreciate the outstanding, essential service of the @USCG more than Alaskans. @ComdtUSCG a… https://t.co/rNwnyUKYDU",Dan Sullivan ,R,AK 
