,tweet,politican,Party,State
182,"New opportunity in the 1002 Area is needed both now, as Alaskans navigate incredibly challenging times, and well in… https://t.co/qA9f6Pw1oP",Lisa Murkowski ,R,AK 
183,Today BLM released its Record of Decision for an oil and gas program in the non-wilderness Coastal Plain of ANWR. T… https://t.co/SpZJe5Gzkj,Lisa Murkowski ,R,AK 
184,"#COVID19 has had a devastating impact on the Alaska cruise season, but this project, geared towards growth and expa… https://t.co/LZ0zsVK2o5",Lisa Murkowski ,R,AK 
185,"I love that the new facility is truly Alaska-made, utilizing rehabilitated old Ketchikan Pulp Company buildings, hi… https://t.co/nJlXKNnVA7",Lisa Murkowski ,R,AK 
186,"During my recent visit to Ketchikan, I viewed the construction of a new 2-berth cruise ship dock being built collab… https://t.co/3opVKWSs0Q",Lisa Murkowski ,R,AK 
187,"As we continue to work to overcome the implications of #COVID19, we must look at all ways to improve investment &amp; d… https://t.co/jHeTzyEjX4",Lisa Murkowski ,R,AK 
188,"Alongside @SenDanSullivan &amp; @RepDonYoung, I've introduced legislation to make TED Bonds more accessible for the eco… https://t.co/nszT4AjEBB",Lisa Murkowski ,R,AK 
189,"Unfortunately, the limitations currently in place regarding the use of TED bonds hinder a number of opportunities f… https://t.co/OQVcpGad9y",Lisa Murkowski ,R,AK 
190,The original intent of Tribal Economic Development Bonds (TED Bonds) was to allow Indian Tribal Governments to fina… https://t.co/0EggL5Jcye,Lisa Murkowski ,R,AK 
191,"The LOCAL Infrastructure Act, a bipartisan bill I cosponsored, implements changes to the federal tax code to restor… https://t.co/2QkxScIEfg",Lisa Murkowski ,R,AK 
192,"Many communities such as Shishmaref, Diomede, and Stebbins still lack basic water and sanitation infrastructure, we… https://t.co/qmM84Z40HQ",Lisa Murkowski ,R,AK 
193,"The #COVID19 pandemic has put enormous strain on local and state government budgets, with many communities and boro… https://t.co/tbIBKOjXOd",Lisa Murkowski ,R,AK 
194,Great piece by @GovDunleavy on how telehealth is transforming health care in Alaska &amp; the urgent need at every leve… https://t.co/OyK5tVZeWl,Lisa Murkowski ,R,AK 
195,Here is my statement welcoming @BLMNational’s publication of the final Environmental Impact Statement for the Willo… https://t.co/vXLOJFebRU,Lisa Murkowski ,R,AK 
196,My statement on @GovDunleavy’s authorization of @Alaskalabor to begin the @FEMA application process and utilize sta… https://t.co/JnG7PI2VUW,Lisa Murkowski ,R,AK 
197,RT @AlaskaDEED: The Masks for Kids Across America Program is donating 4.25 million face masks to schools in low income communities across t…,Lisa Murkowski ,R,AK 
198,My statement on @POTUS's announcement that the United States has brokered an agreement to normalize relations betwe… https://t.co/ZiI2Qjx9uK,Lisa Murkowski ,R,AK 
199,"The Safe Authorization for Vaccines during Emergencies (SAVE) Act, my bill w/ @SenatorBraun &amp; @SenatorHassan works… https://t.co/CBI59U6Od2",Lisa Murkowski ,R,AK 
0,Julie and I send our heartfelt condolences to the family and friends of Justice Ruth Bader Ginsburg. She was a trai… https://t.co/6KM6NOUPUu,Dan Sullivan ,R,AK 
1,"Alaska is home to two major air bases because we are the most strategic place in the world, as stated by the father… https://t.co/81v7BqzhJW",Dan Sullivan ,R,AK 
2,"Honored to join dedication of new Eisenhower Memorial, recognizing the service of a once in a generation leader who… https://t.co/vksgZXOwPL",Dan Sullivan ,R,AK 
3,"@SenateCommerce @SenBrianSchatz @SenAngusKing If signed into law, the Visit America Act will better position the tr… https://t.co/DTP8Xer81R",Dan Sullivan ,R,AK 
4,"I thank my @SenateCommerce colleagues for passing the Visit America Act, my bill w/ @SenBrianSchatz &amp; @SenAngusKing… https://t.co/UUhgdVqBhs",Dan Sullivan ,R,AK 
5,Any @TikTok_US deal must protect American consumers &amp; their data from the Chinese Communist Party and #CCP-directed… https://t.co/lk2R2LygWp,Dan Sullivan ,R,AK 
6,We owe it to our brave service members to address the impacts many face after being exposed to #BurnPits while serv… https://t.co/8Dr8O7yihO,Dan Sullivan ,R,AK 
7,"I‘ve reintroduced S.1135, the “Protect Our Heroes Act,” to enhance federal penalties for criminals who ambush, lure… https://t.co/NEeIfmyC5p",Dan Sullivan ,R,AK 
8,"Like most Americans, I was sickened by the shooting of two innocent police officers, including a young mother, in t… https://t.co/JkgGyfkVBt",Dan Sullivan ,R,AK 
9,"@WhiteHouse @POTUS It is my hope this momentum of peace &amp; collaboration will indeed be a ""pivot of history,"" as des… https://t.co/iFyFPAZVMu",Dan Sullivan ,R,AK 
10,The prospect of peace &amp; hope for an end to strife in the Middle East have brightened thanks to the historic Abraham… https://t.co/q5wo2HXzrT,Dan Sullivan ,R,AK 
11,"@SecElaineChao @USDOT @ANCairport @lisamurkowski @repdonyoung This 1st phase of a planned 715,000 square-foot cargo… https://t.co/KKFM49mFTo",Dan Sullivan ,R,AK 
12,"I want to thank @SecElaineChao and @USDOT for awarding a $21 million BUILD grant for a 190,000 square foot climate-… https://t.co/Dr0dFeTf4P",Dan Sullivan ,R,AK 
13,"Looking forward to discussing historic momentum in the #Arctic, including first new icebreakers in a generation, ne… https://t.co/LJvU55uSIv",Dan Sullivan ,R,AK 
14,"Ended the night at American Legion Post 15 with a number of us singing karaoke, including “God Bless the U.S.A.” 🇺🇸 https://t.co/uAiLOCB71z",Dan Sullivan ,R,AK 
15,Julie and I continued our day in the Valley attending the hotly-contested Potato Bowl. The Wasilla Warriors took ho… https://t.co/owoxMC8Oy1,Dan Sullivan ,R,AK 
16,"It was great to spend this sacred day with Alaskans who know the true meaning of service and sacrifice, including t… https://t.co/JzrPiCVFKY",Dan Sullivan ,R,AK 
17,"There is no better place to mark #PatriotDay and recognize our heroic first responders, military service men and wo… https://t.co/pFrzdn49TA",Dan Sullivan ,R,AK 
18,"These agreements show vision and courage by the leaders of these countries, and are big achievements for the Trump administration.",Dan Sullivan ,R,AK 
19,"I applaud the historic agreement between Bahrain and Israel to normalize relations. This diplomatic breakthrough, c… https://t.co/TGUst3MY6X",Dan Sullivan ,R,AK 
20,"Thank you, Alaska, for memorializing the Americans we lost, not just on #September11, but in the difficult aftermat… https://t.co/uDc2nz7iLL",Dan Sullivan ,R,AK 
21,"All across our state and nation today, people will be gathering, where possible, to pay their respects to those who… https://t.co/mjWENnguz6",Dan Sullivan ,R,AK 
22,"On my run this morning, I paused in front of the Capitol, seeing our flag at half-staff for #911anniversary. This i… https://t.co/LXRUVXdzEq",Dan Sullivan ,R,AK 
23,"This was a missed opportunity for a bipartisan achievement, but I’ll keep working with my colleagues to reach compr… https://t.co/PsaokVsL7Y",Dan Sullivan ,R,AK 
24,"Those bipartisan provisions make up the targeted #COVID19 relief bill that I voted for today. Unfortunately, Senate… https://t.co/SnwuP10qto",Dan Sullivan ,R,AK 
25,"Over the past 5 weeks, I heard Alaskans' priorities for a new #COVID19 relief bill: renewing the… https://t.co/srlOfGv4Jq",Dan Sullivan ,R,AK 
26,Being in @MarForRes means regular trips to the barber. Thanks to the team at 💈Flattop Barbershop in Anchorage for t… https://t.co/0tpLerqMN4,Dan Sullivan ,R,AK 
27,"@SECNAV @USNavy @USCG I commend the Alaskans we met with along the way who did what they do best, showing off our s… https://t.co/nDDL8CAs9R",Dan Sullivan ,R,AK 
28,"@SECNAV @USNavy @USCG I made it clear to the @SECNAV that these icebreakers should be home-ported in Alaska, and th… https://t.co/akUkLLW4MH",Dan Sullivan ,R,AK 
29,"@SECNAV @USNavy This includes reaching a major milestone for the #Nome Deep Draft Port project, one of what should… https://t.co/tpE86fPHgF",Dan Sullivan ,R,AK 
30,"@SECNAV @USNavy Our adversaries are expanding their infrastructure and capabilities in the #Arctic, and the Pentago… https://t.co/mn3Co3zLgq",Dan Sullivan ,R,AK 
31,"It was an honor to host @SECNAV Kenneth Braithwaite in Alaska this week, several decades after he first set foot on… https://t.co/uJOPpIDoww",Dan Sullivan ,R,AK 
32,"RT @MarForRes: OTD 1916: The United States Marine Corps Reserve is established. For more than one hundred years, the Marine Corps Reserve h…",Dan Sullivan ,R,AK 
33,"The highest achievement of my life has been to earn the title of Marine. Today, the @MarForRes, in which I serve, c… https://t.co/7N2X5C7wSg",Dan Sullivan ,R,AK 
34,"On the congressional side, I’m continuing to advocate for the House’s passage of my #SaveOurSeas 2.0 Act, which bui… https://t.co/qO5r2xwhoL",Dan Sullivan ,R,AK 
35,Glad to see 3 Alaska organizations awarded grants--Ocean Plastics Recovery Project for a large-scale clean-up in Ka… https://t.co/uO63RnyVPn,Dan Sullivan ,R,AK 
36,".@RepDonYoung, Sen. @LisaMurkowski and I took part in a call recently with U.S. Postmaster General Louis DeJoy rega… https://t.co/KFR8DWE6y5",Dan Sullivan ,R,AK 
37,"Kudos to @AlaskansOwn &amp; Northline Seafoods for sending 50,000 pounds of seafood to help military families serving i… https://t.co/2oGVULwW5V",Dan Sullivan ,R,AK 
38,"Here is my response, along with Senator @lisamurkowski and @RepDonYoung, to the #USPS Postmaster General today on h… https://t.co/NpqFx12N3o",Dan Sullivan ,R,AK 
39,#ThrowbackThursday to the fun &amp; festivities at last year’s @KodiakCrabFest. @lisamurkowski and I joined the 2020 ev… https://t.co/2P3uBJNjIQ,Dan Sullivan ,R,AK 
40,"Today, we mark 100 years since the ratification of the #19thAmendment, a milestone achieved thanks to the wisdom an… https://t.co/61jerZFgI2",Dan Sullivan ,R,AK 
41,"My statement on the historic progress made this past month for Alaskan jobs and our economy, including @BLMNational… https://t.co/Nel0Zs3vVQ",Dan Sullivan ,R,AK 
42,"@realDonaldTrump @SecPompeo Peace and prosperity for all in the Middle East has been a long-sought, yet elusive goa… https://t.co/UmMqvgvONS",Dan Sullivan ,R,AK 
43,I applaud the historic agreement today between the #UAE and #Israel—two critical U.S. allies in the Middle East—to… https://t.co/u9rRXVJKAO,Dan Sullivan ,R,AK 
44,"@IRIglobal @DCTwining @NEDemocracy In my first address as @IRIglobal chair, I argued that the geopolitical challeng… https://t.co/rbkZA6HE0H",Dan Sullivan ,R,AK 
45,"@IRIglobal @DCTwining As the #CCP continues its sanctioning campaign against America’s @NEDemocracy and @IRIGlobal,… https://t.co/0niWevrtSd",Dan Sullivan ,R,AK 
46,"Today, the Chinese Communist Party announced sanctions against several American citizens, including @IRIGlobal Pres… https://t.co/cPaRIDbvHp",Dan Sullivan ,R,AK 
47,"#ICYMI, I recognized Julia Bevins, from Homer, as our #AlaskanoftheWeek! Julia founded the world-renowned Internati… https://t.co/sIqvCZ7TLn",Dan Sullivan ,R,AK 
48,I sat down for an interview with Peter Zampa for @Ch2KTUU to update Alaskans on the status of negotiations in Congr… https://t.co/K9mrjhlaTr,Dan Sullivan ,R,AK 
49,"Behind every #PurpleHeart is a story of valor, patriotism &amp; sacrifice, a story that deserves to be honored. On… https://t.co/dBLQlrGEld",Dan Sullivan ,R,AK 
50,Thank you @GenDaveGoldfein for your 37 years of distinguished service. I look forward to working with @GenCQBrownJr… https://t.co/vg3iBa6H81,Dan Sullivan ,R,AK 
51,"26 years ago today, Julie and I were married in Fairbanks. It was the best day of my life. Thank you, Julie, for sa… https://t.co/rjIaT9pICv",Dan Sullivan ,R,AK 
52,RT @SenateFloor: 2:11 p.m. - @SenDanSullivan of Alaska is speaking about fisherman and his legislation. https://t.co/SOmYJ3Dv4t,Dan Sullivan ,R,AK 
53,@HHS_ASH Alaska leads the nation in per capita tests. This allocation will build on that success &amp; expand capacity… https://t.co/5V4AzEv0GP,Dan Sullivan ,R,AK 
54,"I called @HHS_ASH Admiral Brett Giroir, who is leading the nation’s testing effort, and the federal government is n… https://t.co/fle8BRYsB5",Dan Sullivan ,R,AK 
55,We know that tests are a vital tool that gives state and local health officials the insights they need to identify… https://t.co/zK166unESc,Dan Sullivan ,R,AK 
56,"This weekend, I met with Alaskans across a spectrum of industries—including tourism &amp; fishing—whose livelihoods are… https://t.co/94C4OKe5WW",Dan Sullivan ,R,AK 
57,☎️  Inviting all Alaskans to join @LisaMurkowski and me this afternoon from 4:00-5:00pm for another virtual town ha… https://t.co/0fOZmXTS4y,Dan Sullivan ,R,AK 
58,"No people recognize and appreciate the outstanding, essential service of the @USCG more than Alaskans. @ComdtUSCG a… https://t.co/rNwnyUKYDU",Dan Sullivan ,R,AK 
59,Here are my thoughts on where the Senate and House stand on a new #COVID19 federal relief package. https://t.co/jUS94Id4wj,Dan Sullivan ,R,AK 
60,Our hearts are breaking over the horrific news of the deaths of Rep. Knopp and others who were lost in today’s plan… https://t.co/bKQctlaha6,Dan Sullivan ,R,AK 
61,"Great news for America's #Arctic. I welcome Mr. DeHart’s addition to this important, all-of-government strategic in… https://t.co/sOEctTvwXu",Dan Sullivan ,R,AK 
62,"Glad to cosponsor the bipartisan #PaycheckProtectionProgram Small Business Forgiveness Act, intro'd by… https://t.co/FYVkubzj60",Dan Sullivan ,R,AK 
63,You may remember the story of five young Alaskans who rescued four people from a crashed Alaska Division of Forestr… https://t.co/ReBR8irYf2,Dan Sullivan ,R,AK 
64,"Ted Stevens gave his all for Alaska, and it’s impossible to overstate his importance to the growth and opportunity… https://t.co/bhTZU8KZ9Q",Dan Sullivan ,R,AK 
65,☎️ We are live now in a virtual town hall. Looking forward to speaking with Alaskans and taking your questions! You… https://t.co/W46PYmA3En,Dan Sullivan ,R,AK 
