,tweet,politican,Party,State
182,"Although #COVID19 is at the forefront of people’s minds, the fight against the opioid epidemic continues. This… https://t.co/UoXXjzECqM",Lisa Murkowski ,R,AK 
183,"Dr. Zink reminds us that at the end of the day, what we have to do is stay focused on keeping people safe. Keeping… https://t.co/7SRYybW8Eo",Lisa Murkowski ,R,AK 
184,Dr. Zink has been doing extraordinary work as we have dealt with challenging issues as they relate to quarantine af… https://t.co/o0LTNIyAtJ,Lisa Murkowski ,R,AK 
185,".@annezinkmd, along with her team at the @Alaska_DHSS, have been doing a great job under @GovDunleavy’s leadership… https://t.co/cFJJK7kAoT",Lisa Murkowski ,R,AK 
186,I have tremendous gratitude for all the healthcare workers &amp; individuals who have worked to protect Alaskans every… https://t.co/WS28I2krZN,Lisa Murkowski ,R,AK 
187,Men and women across the country are doing extraordinary work responding to the health and economic impacts of the… https://t.co/RqSRoU7teY,Lisa Murkowski ,R,AK 
188,The consequences of a cyberattack would be widespread and devastating. Protection of our critical energy assets is… https://t.co/gQxYEVszUQ,Lisa Murkowski ,R,AK 
189,"Cybersecurity is always a timely topic, and we all know what’s at stake. A successful hack could shut down power –… https://t.co/ymK689EDTI",Lisa Murkowski ,R,AK 
190,I chaired an @EnergyGOP hearing to examine federal and industry efforts to improve the cybersecurity of the energy… https://t.co/Zf4tUo4mjI,Lisa Murkowski ,R,AK 
191,"Right now I’m hosting a live, hour-long Teletown Hall event with @SenDanSullivan– a chance for Alaskans to get info… https://t.co/MHUFTUNHUH",Lisa Murkowski ,R,AK 
192,"I’m proud to reintroduce the Food Supply Protection Act with @SenStabenow, legislation that will create new opportu… https://t.co/fs9ERJOhVN",Lisa Murkowski ,R,AK 
193,"#COVID19 has caused disruptions in supply chains, strained resources, &amp; financial challenges, exacerbating the exis… https://t.co/6FNFdZ6sHP",Lisa Murkowski ,R,AK 
194,My statement after voting to confirm Mark Menezes to be Deputy Secretary of the Department of @Energy (DOE). The Se… https://t.co/QZNEHWMjcx,Lisa Murkowski ,R,AK 
195,"Tune in at 4pm AKDT this Wednesday, for a Teletown Hall w/ me &amp; @SenDanSullivan: to discuss the federal response to… https://t.co/30y4TX3dp3",Lisa Murkowski ,R,AK 
196,"My sincere gratitude to all of our @USCG service members for their determination, selflessness, and commitment to s… https://t.co/RDITaBeFWj",Lisa Murkowski ,R,AK 
197,"Happy Birthday to the @USCG! Whether it’s performing search-and-rescue missions, preventing illegal drug traffickin… https://t.co/U9w51EmEEZ",Lisa Murkowski ,R,AK 
198,Congrats to Chohla Moll of Mt. Edgecumbe HS in Sitka &amp; Tricia Turley who previously taught at Anderson School in An… https://t.co/Z0mtyU4W0D,Lisa Murkowski ,R,AK 
199,Today @POTUS signed the Great American Outdoors Act (#GAOA) into law. This strong conservation bill will help addre… https://t.co/6Hbr9V4cox,Lisa Murkowski ,R,AK 
0,"Ended the night at American Legion Post 15 with a number of us singing karaoke, including “God Bless the U.S.A.” 🇺🇸 https://t.co/uAiLOCB71z",Dan Sullivan ,R,AK 
1,Julie and I continued our day in the Valley attending the hotly-contested Potato Bowl. The Wasilla Warriors took ho… https://t.co/owoxMC8Oy1,Dan Sullivan ,R,AK 
2,"It was great to spend this sacred day with Alaskans who know the true meaning of service and sacrifice, including t… https://t.co/JzrPiCVFKY",Dan Sullivan ,R,AK 
3,"There is no better place to mark #PatriotDay and recognize our heroic first responders, military service men and wo… https://t.co/pFrzdn49TA",Dan Sullivan ,R,AK 
4,"These agreements show vision and courage by the leaders of these countries, and are big achievements for the Trump administration.",Dan Sullivan ,R,AK 
5,"I applaud the historic agreement between Bahrain and Israel to normalize relations. This diplomatic breakthrough, c… https://t.co/TGUst3MY6X",Dan Sullivan ,R,AK 
6,"Thank you, Alaska, for memorializing the Americans we lost, not just on #September11, but in the difficult aftermat… https://t.co/uDc2nz7iLL",Dan Sullivan ,R,AK 
7,"All across our state and nation today, people will be gathering, where possible, to pay their respects to those who… https://t.co/mjWENnguz6",Dan Sullivan ,R,AK 
8,"On my run this morning, I paused in front of the Capitol, seeing our flag at half-staff for #911anniversary. This i… https://t.co/LXRUVXdzEq",Dan Sullivan ,R,AK 
9,"This was a missed opportunity for a bipartisan achievement, but I’ll keep working with my colleagues to reach compr… https://t.co/PsaokVsL7Y",Dan Sullivan ,R,AK 
10,"Those bipartisan provisions make up the targeted #COVID19 relief bill that I voted for today. Unfortunately, Senate… https://t.co/SnwuP10qto",Dan Sullivan ,R,AK 
11,"Over the past 5 weeks, I heard Alaskans' priorities for a new #COVID19 relief bill: renewing the… https://t.co/srlOfGv4Jq",Dan Sullivan ,R,AK 
12,Being in @MarForRes means regular trips to the barber. Thanks to the team at 💈Flattop Barbershop in Anchorage for t… https://t.co/0tpLerqMN4,Dan Sullivan ,R,AK 
13,"@SECNAV @USNavy @USCG I commend the Alaskans we met with along the way who did what they do best, showing off our s… https://t.co/nDDL8CAs9R",Dan Sullivan ,R,AK 
14,"@SECNAV @USNavy @USCG I made it clear to the @SECNAV that these icebreakers should be home-ported in Alaska, and th… https://t.co/akUkLLW4MH",Dan Sullivan ,R,AK 
15,"@SECNAV @USNavy This includes reaching a major milestone for the #Nome Deep Draft Port project, one of what should… https://t.co/tpE86fPHgF",Dan Sullivan ,R,AK 
16,"@SECNAV @USNavy Our adversaries are expanding their infrastructure and capabilities in the #Arctic, and the Pentago… https://t.co/mn3Co3zLgq",Dan Sullivan ,R,AK 
17,"It was an honor to host @SECNAV Kenneth Braithwaite in Alaska this week, several decades after he first set foot on… https://t.co/uJOPpIDoww",Dan Sullivan ,R,AK 
18,"RT @MarForRes: OTD 1916: The United States Marine Corps Reserve is established. For more than one hundred years, the Marine Corps Reserve h…",Dan Sullivan ,R,AK 
19,"The highest achievement of my life has been to earn the title of Marine. Today, the @MarForRes, in which I serve, c… https://t.co/7N2X5C7wSg",Dan Sullivan ,R,AK 
20,"On the congressional side, I’m continuing to advocate for the House’s passage of my #SaveOurSeas 2.0 Act, which bui… https://t.co/qO5r2xwhoL",Dan Sullivan ,R,AK 
21,Glad to see 3 Alaska organizations awarded grants--Ocean Plastics Recovery Project for a large-scale clean-up in Ka… https://t.co/uO63RnyVPn,Dan Sullivan ,R,AK 
22,".@RepDonYoung, Sen. @LisaMurkowski and I took part in a call recently with U.S. Postmaster General Louis DeJoy rega… https://t.co/KFR8DWE6y5",Dan Sullivan ,R,AK 
23,"Kudos to @AlaskansOwn &amp; Northline Seafoods for sending 50,000 pounds of seafood to help military families serving i… https://t.co/2oGVULwW5V",Dan Sullivan ,R,AK 
24,"Here is my response, along with Senator @lisamurkowski and @RepDonYoung, to the #USPS Postmaster General today on h… https://t.co/NpqFx12N3o",Dan Sullivan ,R,AK 
25,#ThrowbackThursday to the fun &amp; festivities at last year’s @KodiakCrabFest. @lisamurkowski and I joined the 2020 ev… https://t.co/2P3uBJNjIQ,Dan Sullivan ,R,AK 
26,"Today, we mark 100 years since the ratification of the #19thAmendment, a milestone achieved thanks to the wisdom an… https://t.co/61jerZFgI2",Dan Sullivan ,R,AK 
27,"My statement on the historic progress made this past month for Alaskan jobs and our economy, including @BLMNational… https://t.co/Nel0Zs3vVQ",Dan Sullivan ,R,AK 
28,"@realDonaldTrump @SecPompeo Peace and prosperity for all in the Middle East has been a long-sought, yet elusive goa… https://t.co/UmMqvgvONS",Dan Sullivan ,R,AK 
29,I applaud the historic agreement today between the #UAE and #Israel—two critical U.S. allies in the Middle East—to… https://t.co/u9rRXVJKAO,Dan Sullivan ,R,AK 
30,"@IRIglobal @DCTwining @NEDemocracy In my first address as @IRIglobal chair, I argued that the geopolitical challeng… https://t.co/rbkZA6HE0H",Dan Sullivan ,R,AK 
31,"@IRIglobal @DCTwining As the #CCP continues its sanctioning campaign against America’s @NEDemocracy and @IRIGlobal,… https://t.co/0niWevrtSd",Dan Sullivan ,R,AK 
32,"Today, the Chinese Communist Party announced sanctions against several American citizens, including @IRIGlobal Pres… https://t.co/cPaRIDbvHp",Dan Sullivan ,R,AK 
33,"#ICYMI, I recognized Julia Bevins, from Homer, as our #AlaskanoftheWeek! Julia founded the world-renowned Internati… https://t.co/sIqvCZ7TLn",Dan Sullivan ,R,AK 
34,I sat down for an interview with Peter Zampa for @Ch2KTUU to update Alaskans on the status of negotiations in Congr… https://t.co/K9mrjhlaTr,Dan Sullivan ,R,AK 
35,"Behind every #PurpleHeart is a story of valor, patriotism &amp; sacrifice, a story that deserves to be honored. On… https://t.co/dBLQlrGEld",Dan Sullivan ,R,AK 
36,Thank you @GenDaveGoldfein for your 37 years of distinguished service. I look forward to working with @GenCQBrownJr… https://t.co/vg3iBa6H81,Dan Sullivan ,R,AK 
37,"26 years ago today, Julie and I were married in Fairbanks. It was the best day of my life. Thank you, Julie, for sa… https://t.co/rjIaT9pICv",Dan Sullivan ,R,AK 
38,RT @SenateFloor: 2:11 p.m. - @SenDanSullivan of Alaska is speaking about fisherman and his legislation. https://t.co/SOmYJ3Dv4t,Dan Sullivan ,R,AK 
39,@HHS_ASH Alaska leads the nation in per capita tests. This allocation will build on that success &amp; expand capacity… https://t.co/5V4AzEv0GP,Dan Sullivan ,R,AK 
40,"I called @HHS_ASH Admiral Brett Giroir, who is leading the nation’s testing effort, and the federal government is n… https://t.co/fle8BRYsB5",Dan Sullivan ,R,AK 
41,We know that tests are a vital tool that gives state and local health officials the insights they need to identify… https://t.co/zK166unESc,Dan Sullivan ,R,AK 
42,"This weekend, I met with Alaskans across a spectrum of industries—including tourism &amp; fishing—whose livelihoods are… https://t.co/94C4OKe5WW",Dan Sullivan ,R,AK 
43,☎️  Inviting all Alaskans to join @LisaMurkowski and me this afternoon from 4:00-5:00pm for another virtual town ha… https://t.co/0fOZmXTS4y,Dan Sullivan ,R,AK 
44,"No people recognize and appreciate the outstanding, essential service of the @USCG more than Alaskans. @ComdtUSCG a… https://t.co/rNwnyUKYDU",Dan Sullivan ,R,AK 
45,Here are my thoughts on where the Senate and House stand on a new #COVID19 federal relief package. https://t.co/jUS94Id4wj,Dan Sullivan ,R,AK 
46,Our hearts are breaking over the horrific news of the deaths of Rep. Knopp and others who were lost in today’s plan… https://t.co/bKQctlaha6,Dan Sullivan ,R,AK 
47,"Great news for America's #Arctic. I welcome Mr. DeHart’s addition to this important, all-of-government strategic in… https://t.co/sOEctTvwXu",Dan Sullivan ,R,AK 
48,"Glad to cosponsor the bipartisan #PaycheckProtectionProgram Small Business Forgiveness Act, intro'd by… https://t.co/FYVkubzj60",Dan Sullivan ,R,AK 
49,You may remember the story of five young Alaskans who rescued four people from a crashed Alaska Division of Forestr… https://t.co/ReBR8irYf2,Dan Sullivan ,R,AK 
50,"Ted Stevens gave his all for Alaska, and it’s impossible to overstate his importance to the growth and opportunity… https://t.co/bhTZU8KZ9Q",Dan Sullivan ,R,AK 
51,☎️ We are live now in a virtual town hall. Looking forward to speaking with Alaskans and taking your questions! You… https://t.co/W46PYmA3En,Dan Sullivan ,R,AK 
52,"The pandemic has diverted time, resources, and focus from regular tasks, so I believe an application extension is w… https://t.co/9VrDbSzeOy",Dan Sullivan ,R,AK 
53,"Today, alongside other House &amp; Senate Republicans, I sent a letter to @FCC Chairman Pai asking for a deadline exten… https://t.co/0TidM6f38A",Dan Sullivan ,R,AK 
54,The #COVID19 pandemic has highlighted some of the great #broadband disparities in more rural parts of our the natio… https://t.co/aW8EG8SMrE,Dan Sullivan ,R,AK 
55,Today I voted with 85 of my Senate colleagues to pass a strong #FY21NDAA that authorizes $740.5 billion in critical… https://t.co/PocsXvUUMG,Dan Sullivan ,R,AK 
56,RT @SenateFloor: 4:39 p.m. - @SenDanSullivan of Alaska is speaking about the Alaskans of the Week. https://t.co/SOmYJ3Dv4t,Dan Sullivan ,R,AK 
57,Glad to testify w/ @SenWhitehouse about our #SaveOurSeas🌊 2.0 Act and the global #marinedebris crisis. Special than… https://t.co/Ju509hgL3h,Dan Sullivan ,R,AK 
58,The Sanders amendment – which Sen. Chuck Schumer supports – is the first salvo in the goal of defunding the militar… https://t.co/rI8sI3ZY50,Dan Sullivan ,R,AK 
59,"The good news? Congress &amp; the @WhiteHouse under Republican leadership, with bipartisan support particularly on the… https://t.co/CFtFkUyFwv",Dan Sullivan ,R,AK 
60,"Another cautionary example: In early 1950s, the greatest military power in the world, due to dramatic defense cuts… https://t.co/OBpGKLNsLx",Dan Sullivan ,R,AK 
61,"Sen. Bernie Sanders offered an #NDAA amendment today to slash defense spending by 10-14%.
 
How would that affect m… https://t.co/cWOvVzKbGi",Dan Sullivan ,R,AK 
62,Inviting all Alaskans to join @LisaMurkowski and me for another virtual town hall tomorrow on a range of important… https://t.co/6NrYpkTPWz,Dan Sullivan ,R,AK 
63,"RT @SenateFloor: 11:02 a.m. - @SenDanSullivan of Alaska is speaking about the #FY2021 National Defense Authorization Act (#NDAA), #S4049. h…",Dan Sullivan ,R,AK 
64,"The #Arctic is a region of great power competition, and this new @USAirForce strategy focuses on making tangible in… https://t.co/xNq9UhBDBa",Dan Sullivan ,R,AK 
65,"I commend @USAirForce &amp; @SecAFOfficial for developing the most robust #Arctic strategy yet, a strategy that is a te… https://t.co/uKIYAyOaM9",Dan Sullivan ,R,AK 
