,tweet,politican
36,Every day is National Ice Cream Day in my book. https://t.co/R6WR0LNspS,Biden
37,"Mr. President, your ignorance isn’t a virtue or a sign of your strength — it’s undercutting our response to this un… https://t.co/AaHev8aDjz",Biden
38,"The hard truth is that it didn’t have to be this bad, but Donald Trump ignored the experts and refused to take acti… https://t.co/Uvh99eOkbI",Biden
39,"RT @TeamJoe: Throughout his public service career, @JoeBiden has been there when so many of us have needed him. We want to know your #IKnow…",Biden
40,"Now more than ever, we need a president who will choose hope over fear.",Biden
41,"Banning the Confederate flag from military installations was long overdue. 

Banning the LGBTQ Pride flag — the ver… https://t.co/ChOPpjAKvW",Biden
42,"I know of no man with more courage than John Lewis. He was a giant walking among us. When I saw him, I couldn’t hel… https://t.co/OshqnhBOkJ",Biden
43,My full statement: https://t.co/TVZsGzalO4,Biden
44,"We are made in the image of God, and then there is John Lewis. He was truly one-of-a-kind, a moral compass who alwa… https://t.co/nJ9m2S1kdR",Biden
45,"As President, I will see to it that America once again stands for human rights. That doesn't mean rights only for s… https://t.co/INGJxMeIHZ",Biden
46,"Today, we lost a giant of the civil rights movement and a relentless champion in the struggle for justice. Reverend… https://t.co/izEWMbkyEX",Biden
47,"Eleven. That's how many times we've broken the single-day record for new COVID-19 cases in the last month.

This vi… https://t.co/h2J3szw3IE",Biden
48,"I’ve released 21 years of my tax returns — why hasn’t Donald Trump?

We deserve to know what this president is hiding.",Biden
49,Everyone wants our schools to reopen. The question is how to make it safe and how to make it stick. Forcing educato… https://t.co/5EfrR7c00s,Biden
50,"We have to make the places we live, work, and learn healthier and more energy-efficient. That's why my administrati… https://t.co/OA817ydQEc",Biden
51,"No matter who you supported in 2016, I want you to know that you have a home in our campaign. You’re not just wante… https://t.co/ratQEuxCG4",Biden
52,We have the power to write the future we want for our country. Don't let anyone tell you differently.,Biden
53,President Obama and I left a playbook for President Trump on how to fight pandemics. He flat-out ignored it. And we… https://t.co/knKq1L93YF,Biden
54,"From day one, Donald Trump has been focused on the stock market and delivering for his wealthy friends and big corp… https://t.co/Iirt2bpNFp",Biden
55,"Let's call this what it is: A modern-day poll tax. It's unconscionable.

We need to restore voting rights for indiv… https://t.co/qYm2kCVv6q",Biden
56,"We are months into this crisis, and our health care workers are still being forced to reuse masks. It’s unacceptabl… https://t.co/hWuHrlMsO5",Biden
57,"I've said it before, and I'll say it again: Donald Trump is the worst possible person to lead us through a public h… https://t.co/XcOaqtLdID",Biden
58,"I don’t have Bitcoin, and I’ll never ask you to send me any.

But if you want to chip in to help make Donald Trump… https://t.co/nPaJ6lXmzY",Biden
59,Meeting the threat of climate change presents a once-in-a-lifetime opportunity to jolt new life into our economy. W… https://t.co/bKBndVZftv,Biden
60,There is no time to waste when it comes to addressing the existential threat of climate change. If I have the honor… https://t.co/baG2q9KnYI,Biden
61,President Trump needs to do everything in his power to surge nationwide testing — including developing and evaluati… https://t.co/oh2FDxQBnO,Biden
62,"Mr. President, “Open everything now,” isn’t a strategy for success. It’s barely a slogan. 

It’s long past time for… https://t.co/NJLBAeXROq",Biden
63,"This pandemic has gotten bad enough that even Donald Trump finally decided to wear a mask in public.

I’m glad he m… https://t.co/bEnFziM05I",Biden
64,"We're facing an economic crisis and a climate crisis.  

As president, I'll create millions of jobs building resili… https://t.co/fr4AbIdkAw",Biden
65,"When I hear the words climate change, I hear the word ""jobs."" Good paying, union jobs that will solve our jobs cris… https://t.co/wSRE6FoOMn",Biden
66,Climate change is the challenge that's going to define our American future. And if I have the honor of being electe… https://t.co/QCydwDQh0m,Biden
67,"RT @TeamJoe: We want a president that’s going to prioritize infrastructure and clean energy. 

Joe Biden will transform our roads and bridg…",Biden
68,"When Donald Trump thinks about climate change, all he can muster is one word: “hoax.”
 
When I think about climate… https://t.co/b063dPLVZn",Biden
69,Every few weeks when he needs a distraction from the latest charge of corruption in his staff — or the conviction o… https://t.co/PKdJlyJPP4,Biden
70,We can’t just build things back to the way they were — we’ve got to build America back better. Tune in as I deliver… https://t.co/u9DydWVLpj,Biden
71,"I want every single American to know: If you're sick, struggling, or worried about how you're going to get through… https://t.co/Vd3QmOgcwD",Biden
72,We shouldn't have to beg this president to listen to the experts.,Biden
73,The hard truth is it didn't have to be this bad. But Donald Trump has squandered every chance he's had to contain t… https://t.co/NAH4sSzwWT,Biden
74,America can’t sit on the sidelines in the race for the future. My administration will invest $300 billion in resear… https://t.co/LS207sbmTO,Biden
75,"""We're leading the world."" https://t.co/QQzaQeKAUj",Biden
76,Donald Trump needs to spend less time playing golf and more time listening to experts like Dr. Fauci.,Biden
77,"In January, I sounded the alarm regarding COVID-19. 

Over five months later, President Trump still hasn't taken th… https://t.co/vWToDcQ12o",Biden
78,"The stakes couldn't be higher this November. Time and time again, Donald Trump has failed the people of Puerto Rico… https://t.co/YeREmuWUFU",Biden
79,"Together, we're going to build a new American economy: https://t.co/RvfzbDN7dP https://t.co/5TePAe7tbY",Biden
80,"It's hard to believe this has to be said, but unlike this president, I'll actually listen to the experts and heed t… https://t.co/qFOs9jhkEj",Biden
81,"Mohamed Amashah is finally home after 486 days in Egyptian prison for holding a protest sign. Arresting, torturing,… https://t.co/0EvWoHZL0c",Biden
82,"Ignore the polls.

We’ve got work to do: https://t.co/GCxsKwFY4h https://t.co/fnJezEaAg5",Biden
83,"Health care is personal to me. And as president, I'll do everything I can to make sure every American has access to… https://t.co/yEML9TpX7u",Biden
84,"We need a president who will always choose to unite rather than divide, because there’s nothing we can’t accomplish when we do it together.",Biden
85,"To all the nurses on the frontlines of this fight, thank you. You are American heroes. https://t.co/fgTDhXU72C",Biden
86,"Donald Trump is the worst possible person to lead us through this moment.

We need real leadership, right now. Live… https://t.co/95DbcrbHbD",Biden
87,"Back in January, when President Trump signed his hollow ""phase one"" trade deal with Beijing, I made clear that no o… https://t.co/VBSr2ddqxx",Biden
88,"I’ve said it before, and I’ll say it again: Donald Trump is the most corrupt president in modern American history.… https://t.co/RpBMXUQ73d",Biden
89,I have no illusion about how tough the road ahead is. But I’m optimistic for one reason above all others: I know th… https://t.co/tLzOJ5dRTx,Biden
90,"This was almost two months ago. 

Since then? Tens of thousands more lives lost. A million and a half new cases.

T… https://t.co/ABdTusgFhL",Biden
91,"The United States has over 3 million cases of COVID-19, and over 130,000 people have died — yet Donald Trump contin… https://t.co/ve07tDY0P8",Biden
92,"I see a different America than President Trump. One that, despite all our flaws and shortcomings and failings, is s… https://t.co/1Zyt9Pfha9",Biden
93,Still true. https://t.co/3zbAD3uXzq,Biden
94,"RT @TeamJoe: Music unites us. 🎧

We’re excited to be launching our new Spotify playlist, Get Up, Stand Up: Songs for the Soul of America, i…",Biden
95,Determination. Resilience. Grit. The strength to get up no matter how many times you’ve been knocked down. Respect… https://t.co/MMMzxbTT34,Biden
96,This is what “America First” looks like under President Trump: https://t.co/jSmJOeG13G,Biden
97,"Through every trial and tribulation, we've always emerged stronger — and we will again.",Biden
98,Let’s use this opportunity to make bold investments in American industry and innovation so the future is made in Am… https://t.co/hWZqavvnQf,Biden
99,"Here's my promise to you: If I have the honor of being elected president, I will take care of your family like I wo… https://t.co/TJ9i2qv8HA",Biden
100,The American people deserve to know what Donald Trump is hiding in his tax returns.,Biden
101,We can't just build back to the way things were before these crises — we have to build back better.,Biden
102,This is our moment to imagine and build a new American economy — one where everyone gets a fair return for their wo… https://t.co/fILVpJUqpm,Biden
103,"I do not buy for one second that the vitality of American manufacturing is a thing of the past.
 
American manufact… https://t.co/knGOlSQAtH",Biden
104,We can't just focus on the jobs of today — we have to also focus on the jobs and industries of tomorrow. I'll make… https://t.co/a8V1FA6W5R,Biden
105,"American workers can out-compete anyone, but they need a government that fights for them. I'll revitalize American… https://t.co/kMEjhQDr15",Biden
106,"When we spend taxpayer money, we should use it to buy American products &amp; support American jobs.

But under Trump,… https://t.co/Y93MBsAIVo",Biden
107,"I'm in Dunmore, Pennsylvania, to discuss my plan to create jobs, raise wages, and help America build back better. T… https://t.co/D45X5pbRTQ",Biden
108,We're in the middle of an economic crisis. But it's not enough to just turn things around — we have to build back b… https://t.co/SWLhxsNBfa,Biden
109,The future must be made in America — by all of America. Here's how we'll do it: https://t.co/lPgZPE7d0G https://t.co/KERhYFcXAY,Biden
110,As I was saying. https://t.co/NwOKjL0Zhj,Biden
111,Four years of Betsy DeVos is more than enough. We need a Secretary of Education who is actually a public school educator.,Biden
112,"I commend the Task Forces for their service and for helping build a bold, transformative platform for our party and… https://t.co/32FnM1UKgg",Biden
113,Increased testing isn’t the reason for the surge in coronavirus cases — Donald Trump's failed leadership is. https://t.co/j7vKxnlaj4,Biden
114,"Trump launched his 2016 campaign by calling Mexicans rapists.

He's spread racism against our Latino community ever… https://t.co/Ku4HUCMyBQ",Biden
115,Let me be clear: No one should be forced out of their home in the middle of a pandemic because they can’t pay rent. https://t.co/0NJ9ao7HON,Biden
116,"When there were 15 cases, the President said it wouldn't spread any farther. 

We just hit our 3 millionth case.

W… https://t.co/z7K6TWItef",Biden
117,".@AdyBarkan — The courage you show every day is an inspiration to so many, and I'm grateful to have you by my side… https://t.co/x2i9QrfmM4",Biden
118,This is a national disgrace. We have to ensure these communities get the care they need immediately — and then tack… https://t.co/DuOslRDrCd,Biden
119,The most sacred obligation of our government is to keep our troops safe when we send them into battle — and to care… https://t.co/3cU51SLuCF,Biden
120,"Across the world, people come to this country with unrelenting optimism and determination toward the future. They s… https://t.co/EWeHExpUAB",Biden
121,"Americans are safer when America is engaged in strengthening global health. On my first day as President, I will re… https://t.co/qNgyOKHOlE",Biden
122,We've seen what happens when the federal government fails to secure sufficient supplies of critical products like P… https://t.co/uOPSwFLmj4,Biden
123,Donald Trump needs to do his job.,Biden
124,Character belongs in the White House. https://t.co/Bz1syMprhJ,Biden
125,"To beat COVID-19, we need a coordinated national response from the federal government — but Donald Trump refuses to… https://t.co/wcErdMgLoq",Biden
126,"There’s enormous opportunity once we defeat Donald Trump. We are going to build our health care system, our economy… https://t.co/N0U0B8sRnu",Biden
